movieId,title,genres,year,title_clean,rating_count,rating_mean,imdbId,tmdbId,overview,poster_url,tmdb_genres
235,Ed Wood (1994),Comedy|Drama,1994.0,Ed Wood,70,3.679,109707,522,"The mostly true story of the legendary ""worst director of all time"", who, with the help of his strange friends, filmed countless B-movies without ever becoming famous or successful.",https://image.tmdb.org/t/p/w500/jNao464ZTwWUWr3uJJ8swVgaKd9.jpg,Comedy|Drama|History
1407,Scream (1996),Comedy|Horror|Mystery|Thriller,1996.0,Scream,70,3.2,117571,4232,"A year after the murder of her mother, a teenage girl is terrorized by a masked killer who targets her and her friends by using scary movies as part of a deadly game.",https://image.tmdb.org/t/p/w500/lr9ZIrmuwVmZhpZuTCW8D9g0ZJe.jpg,Crime|Horror|Mystery
923,Citizen Kane (1941),Drama|Mystery,1941.0,Citizen Kane,69,4.043,33467,15,"Newspaper magnate Charles Foster Kane is taken from his mother as a boy and made the ward of a rich industrialist. As a result, every well-meaning, tyrannical or self-destructive move he makes for the rest of his life appears in some way to be a reaction to that deeply wounding event.",https://image.tmdb.org/t/p/w500/sav0jxhqiH0bPr2vZFU0Kjt2nZL.jpg,Mystery|Drama
1278,Young Frankenstein (1974),Comedy|Fantasy,1974.0,Young Frankenstein,69,3.993,72431,3034,"A young neurosurgeon inherits the castle of his grandfather, the famous Dr. Victor von Frankenstein. In the castle he finds a funny hunchback, a pretty lab assistant and the elderly housekeeper. Young Frankenstein believes that the work of his grandfather was delusional, but when he discovers the book where the mad doctor described his reanimation experiment, he suddenly changes his mind.",https://image.tmdb.org/t/p/w500/3BvvVKPg9yucChlSvQtJxAbLmj9.jpg,Comedy
520,Robin Hood: Men in Tights (1993),Comedy,1993.0,Robin Hood: Men in Tights,69,3.13,107977,8005,"Robin Hood comes home after fighting in the Crusades to learn that the noble King Richard is in exile and that the despotic King John now rules England, with the help of the Sheriff of Rottingham. Robin Hood assembles a band of fellow patriots to do battle with King John and the Sheriff.",https://image.tmdb.org/t/p/w500/woexOLEkUlYsPLLuZRK6LjZaF38.jpg,Comedy
89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,2012.0,"Avengers, The",69,3.87,848228,24428,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",https://image.tmdb.org/t/p/w500/RYMX2wcKCBAr24UyPD7xwmjaTn.jpg,Science Fiction|Action|Adventure
7147,Big Fish (2003),Drama|Fantasy|Romance,2003.0,Big Fish,69,3.833,319061,587,"Throughout his life Edward Bloom has always been a man of big appetites, enormous passions and tall tales. In his later years, he remains a huge mystery to his son, William. Now, to get to know the real man, Will begins piecing together a true picture of his father from flashbacks of his amazing adventures.",https://image.tmdb.org/t/p/w500/tjK063yCgaBAluVU72rZ6PKPH2l.jpg,Adventure|Fantasy|Drama
266,Legends of the Fall (1994),Drama|Romance|War|Western,1994.0,Legends of the Fall,68,3.397,110322,4476,"In early 20th-century Montana, Col. William Ludlow lives on a ranch in the wilderness with his sons, Alfred, Tristan, and Samuel. Eventually, the unconventional but close-knit family are bound by loyalty, tested by war, and torn apart by love, as told over the course of several decades in this epic saga.",https://image.tmdb.org/t/p/w500/t1KPGlW0UGd0m515LPQmk2F4nu1.jpg,Drama|Western|Romance|War|Action
3753,"Patriot, The (2000)",Action|Drama|War,2000.0,"Patriot, The",68,3.449,187393,2024,"After proving himself on the field of battle in the French and Indian War, Benjamin Martin wants nothing more to do with such things, preferring the simple life of a farmer. But when his son Gabriel enlists in the army to defend their new nation, America, against the British, Benjamin reluctantly returns to his old life to protect his son.",https://image.tmdb.org/t/p/w500/fWZd815QxUCUcrWQZwUkAp9ljG.jpg,Drama|History|War|Action
1370,Die Hard 2 (1990),Action|Adventure|Thriller,1990.0,Die Hard 2,68,3.404,99423,1573,"One year after his heroics in Los Angeles, John McClane is an off-duty cop who is the wrong guy in the wrong place at the wrong time. On a snowy Christmas Eve, as he waits for his wife's plane to land at Washington Dulles International Airport, terrorists take over the air traffic control system in a plot to free a South American army general and drug smuggler being flown into the US to face drug charges. It's now up to McClane to take on the terrorists, while coping with an inept airport police chief, an uncooperative anti-terrorist squad, and the life of his wife and everyone else trapped in planes circling overhead.",https://image.tmdb.org/t/p/w500/ybki0UWO3OPhaM6MSniuKC7sy1R.jpg,Action|Thriller
1380,Grease (1978),Comedy|Musical|Romance,1978.0,Grease,68,3.14,77631,621,"Australian good girl Sandy and greaser Danny fell in love over the summer. But when they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance despite their eccentric friends?",https://image.tmdb.org/t/p/w500/hPBIursfYm5ziEmNPrJXkKIDrdI.jpg,Romance|Comedy
48,Pocahontas (1995),Animation|Children|Drama|Musical|Romance,1995.0,Pocahontas,68,3.147,114148,10530,"Pocahontas, daughter of a Native American tribe chief, falls in love with an English soldier as colonists invade 17th century Virginia.",https://image.tmdb.org/t/p/w500/kZ1ft0QZ4e3zDUPMBftEkwI9ftd.jpg,Adventure|Animation|Family|Romance
2054,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi,1989.0,"Honey, I Shrunk the Kids",68,2.757,97523,9354,The scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects. Now the teens must fight diminutive dangers as the father searches for them.,https://image.tmdb.org/t/p/w500/omQOzahi2NIeiYznNxHFDvNbvo6.jpg,Adventure|Comedy|Family|Science Fiction
4979,"Royal Tenenbaums, The (2001)",Comedy|Drama,2001.0,"Royal Tenenbaums, The",68,3.684,265666,9428,"Royal Tenenbaum and his wife Etheline had three children and then they separated. All three children are extraordinary --- all geniuses. Virtually all memory of the brilliance of the young Tenenbaums was subsequently erased by two decades of betrayal, failure, and disaster. Most of this was generally considered to be their father's fault. ""The Royal Tenenbaums"" is the story of the family's sudden, unexpected reunion one recent winter.",https://image.tmdb.org/t/p/w500/nG7hZJn7wQTSDCQT39Gy3s3tbrp.jpg,Comedy|Drama
1544,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,1997.0,"Lost World: Jurassic Park, The",67,2.754,119567,330,"Four years after Jurassic Park's genetically bred dinosaurs ran amok, multimillionaire John Hammond shocks chaos theorist Ian Malcolm by revealing that he has been breeding more beasties at a secret location. Malcolm, his paleontologist ladylove and a wildlife videographer join an expedition to document the lethal lizards' natural behavior in this action-packed thriller.",https://image.tmdb.org/t/p/w500/6fSkhv35nPSw9hwPVCMINQFG1WD.jpg,Adventure|Action|Science Fiction
2353,Enemy of the State (1998),Action|Thriller,1998.0,Enemy of the State,67,3.493,120660,9798,"When the videotape of the murder of a congressman unknowingly ends up in the hands of labor lawyer and dedicated family man Robert Clayton Dean, he is framed for the murder. With the help of the mysterious Brill, Dean attempts to throw the NSA off his trail and prove his innocence.",https://image.tmdb.org/t/p/w500/x9pXrMKLsBGGOFyyZ0Gwt9YpVub.jpg,Action|Drama|Thriller
2081,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance,1989.0,"Little Mermaid, The",67,3.425,97757,10144,This colorful adventure tells the story of an impetuous mermaid princess named Ariel who falls in love with the very human Prince Eric and puts everything on the line for the chance to be with him. Memorable songs and characters -- including the villainous sea witch Ursula.,https://image.tmdb.org/t/p/w500/plcZXvI310FkbwIptvd6rqk63LP.jpg,Animation|Family|Fantasy
17,Sense and Sensibility (1995),Drama|Romance,1995.0,Sense and Sensibility,67,3.776,114388,4584,"The Dashwood sisters, sensible Elinor and passionate Marianne, whose chances at marriage seem doomed by their family's sudden loss of fortune.  When Henry Dashwood dies unexpectedly, his estate must pass on by law to his son from his first marriage, John and wife Fanny. But these circumstances leave Mr. Dashwood's current wife, and daughters Elinor, Marianne and Margaret, without a home and with barely enough money to live on. As Elinor and Marianne struggle to find romantic fulfillment in a society obsessed with financial and social status, they must learn to mix sense with sensibility in their dealings with both money and men.",https://image.tmdb.org/t/p/w500/cBK2yL3HqhFvIVd7lLtazWlRZPR.jpg,Drama|Romance
36,Dead Man Walking (1995),Crime|Drama,1995.0,Dead Man Walking,67,3.836,112818,687,A death row inmate turns for spiritual guidance to a local nun in the days leading up to his scheduled execution for the murders of a young couple.,https://image.tmdb.org/t/p/w500/eShxyjhWoFl3BwsuEmVsr4nLaMZ.jpg,Drama
2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,1998.0,"Lock, Stock & Two Smoking Barrels",67,4.052,120735,100,A card shark and his unwillingly-enlisted friends need to make a lot of cash quick after losing a sketchy poker match. To do this they decide to pull a heist on a small-time gang who happen to be operating out of the flat next door.,https://image.tmdb.org/t/p/w500/6pJB2t3MbQUy9m5pFIBHXLqnqNd.jpg,Comedy|Crime
74458,Shutter Island (2010),Drama|Mystery|Thriller,2010.0,Shutter Island,67,4.022,1130884,11324,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by troubling visions and a mysterious doctor.",https://image.tmdb.org/t/p/w500/nrmXQ0zcZUL8jFLrakWc90IR8z9.jpg,Drama|Thriller|Mystery
4262,Scarface (1983),Action|Crime|Drama,1983.0,Scarface,67,3.933,86250,111,"After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.",https://image.tmdb.org/t/p/w500/iQ5ztdjvteGeboxtmRdXEChJOHh.jpg,Action|Crime|Drama
508,Philadelphia (1993),Drama,1993.0,Philadelphia,66,3.614,107818,9800,Two competing lawyers join forces to sue a prestigious law firm for AIDS discrimination. As their unlikely friendship develops their courage overcomes the prejudice and corruption of their powerful adversaries.,https://image.tmdb.org/t/p/w500/tFe5Yoo5zT495okA49bq1vPPkiV.jpg,Drama
163,Desperado (1995),Action|Romance|Western,1995.0,Desperado,66,3.561,112851,8068,"El Mariachi plunges headfirst into the dark border underworld when he follows a trail of blood to the last of the infamous Mexican drug lords, Bucho, for an action-packed, bullet-riddled showdown. With the help of his friend and a beautiful bookstore owner, El Mariachi tracks Bucho, takes on his army of desperados, and leaves his own trail of blood.",https://image.tmdb.org/t/p/w500/e3gwpBeXpvGZsxUya9zNym5QXrw.jpg,Thriller|Action|Crime
6863,School of Rock (2003),Comedy|Musical,2003.0,School of Rock,66,3.402,332379,1584,"Fired from his band and hard up for cash, guitarist and vocalist Dewey Finn finagles his way into a job as a fifth-grade substitute teacher at a private school, where he secretly begins teaching his students the finer points of rock 'n' roll. The school's hard-nosed principal is rightly suspicious of Finn's activities. But Finn's roommate remains in the dark about what he's doing.",https://image.tmdb.org/t/p/w500/zXLXaepIBvFVLU25DH3wv4IPSbe.jpg,Comedy|Music
1288,This Is Spinal Tap (1984),Comedy,1984.0,This Is Spinal Tap,66,4.015,88258,11031,"""This Is Spinal Tap"" shines a light on the self-contained universe of a metal band struggling to get back on the charts, including everything from its complicated history of ups and downs, gold albums, name changes and undersold concert dates, along with the full host of requisite groupies, promoters, hangers-on and historians, sessions, release events and those special behind-the-scenes moments that keep it all real.",https://image.tmdb.org/t/p/w500/kAJ3zmvfcFJ1r8dbsXYQD28RL7K.jpg,Comedy|Music
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy,2006.0,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,65,3.346,443453,496,"Kazakh journalist Borat Sagdiyev travels to America to make a documentary. As he zigzags across the nation, Borat meets real people in real situations with hysterical consequences. His backwards behavior generates strong reactions around him exposing prejudices and hypocrisies in American culture.",https://image.tmdb.org/t/p/w500/kfkyALfD4G1mlBJI1lOt2QCra4i.jpg,Comedy
653,Dragonheart (1996),Action|Adventure|Fantasy,1996.0,Dragonheart,65,3.092,116136,8840,"In an ancient time when majestic fire-breathers soared through the skies, a knight named Bowen comes face to face and heart to heart with the last dragon on Earth, Draco. Taking up arms to suppress a tyrant king, Bowen soon realizes his task will be harder than he'd imagined: If he kills the king, Draco will die as well.",https://image.tmdb.org/t/p/w500/5ciO16x4LQ7uhy854YHvQuQvHU9.jpg,Fantasy|Action|Adventure|Drama
5481,Austin Powers in Goldmember (2002),Comedy,2002.0,Austin Powers in Goldmember,65,2.846,295178,818,"The world's most shagadelic spy continues his fight against Dr. Evil. This time, the diabolical doctor and his clone, Mini-Me, team up with a new foe—'70s kingpin Goldmember. While pursuing the team of villains to stop them from world domination, Austin gets help from his dad and an old girlfriend.",https://image.tmdb.org/t/p/w500/n8V61f1v7idya4WJzGEJNoIp9iL.jpg,Comedy|Crime|Science Fiction
555,True Romance (1993),Crime|Thriller,1993.0,True Romance,65,3.8,108399,319,"Clarence marries hooker Alabama, steals cocaine from her pimp, and tries to sell it in Hollywood, while the owners of the coke try to reclaim it.",https://image.tmdb.org/t/p/w500/39lXk6ud6KiJgGbbWI2PUKS7y2.jpg,Action|Crime|Romance
553,Tombstone (1993),Action|Drama|Western,1993.0,Tombstone,65,3.815,108358,11969,"Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp is forced to don a badge again and get help from his notorious pal Doc Holliday when a gang of renegade brigands and rustlers begins terrorizing the town.",https://image.tmdb.org/t/p/w500/wGFCvylul8iEQhJOKfwZGGvXMzA.jpg,Western|Action
4246,Bridget Jones's Diary (2001),Comedy|Drama|Romance,2001.0,Bridget Jones's Diary,65,3.623,243155,634,"Bridget Jones is an average woman struggling against her age, her weight, her job, her lack of a man, and her various imperfections. As a New Year's resolution, Bridget decides to take control of her life, starting by keeping a diary in which she will always tell the complete truth. The fireworks begin when her charming though disreputable boss takes an interest in the quirky Miss Jones. Thrown into the mix are Bridget's band of slightly eccentric friends and a rather disagreeable acquaintance into whom Bridget cannot seem to stop running or help finding quietly attractive.",https://image.tmdb.org/t/p/w500/dkauRl9TosBFikftrC3OVcKWDoz.jpg,Comedy|Romance|Drama
70286,District 9 (2009),Mystery|Sci-Fi|Thriller,2009.0,District 9,65,3.777,1136608,17654,"Thirty years ago, aliens arrive on Earth. Not to conquer or give aid, but to find refuge from their dying planet. Separated from humans in a South African area called District 9, the aliens are managed by Multi-National United, which is unconcerned with the aliens' welfare but will do anything to master their advanced technology. When a company field agent contracts a mysterious virus that begins to alter his DNA, there is only one place he can hide: District 9.",https://image.tmdb.org/t/p/w500/tuGlQkqLxnodDSk6mp5c2wvxUEd.jpg,Science Fiction
56367,Juno (2007),Comedy|Drama|Romance,2007.0,Juno,65,3.769,467406,7326,"Faced with an unplanned pregnancy, sixteen year old high-schooler, Juno MacGuff, makes an unusual decision regarding her unborn child.",https://image.tmdb.org/t/p/w500/jNIn2tVhpvFD6P9IojldI3mNYcn.jpg,Comedy|Drama|Romance
2194,"Untouchables, The (1987)",Action|Crime|Drama,1987.0,"Untouchables, The",65,3.938,94226,117,"Elliot Ness, an ambitious prohibition agent, is determined to take down Al Capone. In order to achieve this goal, he forms a group given the nickname “The Untouchables”.",https://image.tmdb.org/t/p/w500/8BquGK22zCcsmBWiaIakaaPpSZb.jpg,Crime|History|Thriller
4025,Miss Congeniality (2000),Comedy|Crime,2000.0,Miss Congeniality,64,3.055,212346,1493,"When the local FBI office receives a letter from a terrorist known only as 'The Citizen', it's quickly determined that he's planning his next act at the Miss America beauty pageant. Because tough-as-nails Gracie Hart is the only female Agent at the office, she's chosen to go undercover as the contestant from New Jersey.",https://image.tmdb.org/t/p/w500/pat3vKaRlB70he4ghwTMydR4TvP.jpg,Comedy|Crime|Action
4447,Legally Blonde (2001),Comedy|Romance,2001.0,Legally Blonde,64,3.156,250494,8835,"Fashionable sorority queen Elle Woods has it all, but, she wants nothing more than to be Mrs. Warner Huntington III. But he dumps her before heading to Harvard Law School. Elle rallies all of her resources and gets into Harvard, determined to win him back. While there, she figures out that there is more to herself than just good looks.",https://image.tmdb.org/t/p/w500/9ohlMrJHQqKhfUKh7Zr3JQqHNLZ.jpg,Comedy|Romance
1234,"Sting, The (1973)",Comedy|Crime,1973.0,"Sting, The",64,3.977,70735,9277,A novice con man teams up with an acknowledged master to avenge the murder of a mutual friend by pulling off the ultimate big con and swindling a fortune from a big-time mobster.,https://image.tmdb.org/t/p/w500/4VdQopZb0lx13Me3yxE5rUXMGCI.jpg,Comedy|Crime|Drama
2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,1999.0,"Blair Witch Project, The",64,2.797,185937,2667,"In October of 1994 three student filmmakers disappeared in the woods near Burkittsville, Maryland, while shooting a documentary. A year later their footage was found.",https://image.tmdb.org/t/p/w500/9050VGrYjYrEjpOvDZVAngLbg1f.jpg,Horror|Mystery
55820,No Country for Old Men (2007),Crime|Drama,2007.0,No Country for Old Men,64,3.898,477348,6977,"Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.",https://image.tmdb.org/t/p/w500/6d5XOczc226jECq0LIX0siKtgHR.jpg,Crime|Thriller|Western
786,Eraser (1996),Action|Drama|Thriller,1996.0,Eraser,64,3.109,116213,9268,A Witness Protection specialist becomes suspicious of his co-workers when dealing with a case involving high-tech weapons.,https://image.tmdb.org/t/p/w500/uu2gBpFElDfxTI6BI9bT4pZ4kvw.jpg,Action|Mystery|Thriller
1035,"Sound of Music, The (1965)",Musical|Romance,1965.0,"Sound of Music, The",64,3.938,59742,15121,"In the years before World War II, a tomboyish postulant at an Austrian abbey is hired as a governess in the home of a widowed naval captain with seven children, and brings a new love of life and music into the home.",https://image.tmdb.org/t/p/w500/c6CrUZypAsBCaRWX0M3RVRDbhNS.jpg,Drama|Family|Music|Romance
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,1994.0,"Crow, The",64,3.609,109506,9495,"Exactly one year after young rock guitarist Eric Draven and his fiancée are brutally killed by a ruthless gang of criminals, Draven, watched over by a hypnotic crow, returns from the grave to exact revenge.",https://image.tmdb.org/t/p/w500/rMMB3v6jYHjsvXRNJYESacoTD7j.jpg,Fantasy|Action|Thriller
1954,Rocky (1976),Drama,1976.0,Rocky,64,3.828,75148,1366,"Rocky Balboa is a Philadelphia club fighter who seems to be going nowhere. But when a stroke of fate puts him in the ring with a world heavyweight champion, Rocky knows that it's his one shot at the big time — a once-in-a-lifetime opportunity to go the distance and come out a winner!",https://image.tmdb.org/t/p/w500/hEjK9A9BkNXejFW4tfacVAEHtkn.jpg,Drama
48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller,2006.0,Children of Men,64,3.945,206634,9693,"In 2027, in a chaotic world in which humans can no longer procreate, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea, where her child's birth may help scientists save the future of humankind.",https://image.tmdb.org/t/p/w500/8Xgvmx7WWc7Z9Ws9RAYk7uya2kh.jpg,Drama|Action|Thriller|Science Fiction
1090,Platoon (1986),Drama|War,1986.0,Platoon,63,3.984,91763,792,"As a young and naive recruit in Vietnam, Chris Taylor faces a moral crisis when confronted with the horrors of war and the duality of man.",https://image.tmdb.org/t/p/w500/m3mmFkPQKvPZq5exmh0bDuXlD9T.jpg,Drama|War|Action
435,Coneheads (1993),Comedy|Sci-Fi,1993.0,Coneheads,63,2.421,106598,9612,"A pair of aliens arrive on Earth to prepare for invasion, but crash instead. With enormous cone-shaped heads, robotlike walks and an appetite for toilet paper, aliens Beldar and Prymatt don't exactly blend in with the population of Paramus, N.J. But for some reason, everyone believes them when they say they're from France.",https://image.tmdb.org/t/p/w500/vlpQnf0rl0FpMjWLS0TNd8Bog2F.jpg,Comedy|Science Fiction
2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,1975.0,"Rocky Horror Picture Show, The",63,3.341,73629,36685,"After getting a flat tire in the middle of nowhere, newly engaged couple Brad and Janet encounter the eerie mansion of the flamboyant, seductive Dr. Frank-N-Furter and a variety of eccentric characters. Through elaborate dance and rock music, the mad scientist unveils his latest creation: a perfect, muscular man.",https://image.tmdb.org/t/p/w500/3pyE6ZqDbuJi7zrNzzQzcKTWdmN.jpg,Comedy|Science Fiction|Fantasy|Horror
5502,Signs (2002),Horror|Sci-Fi|Thriller,2002.0,Signs,63,3.167,286106,2675,A family living on a farm finds mysterious crop circles in their fields which suggests something more frightening to come.,https://image.tmdb.org/t/p/w500/YtrIdrTxpRhvCnlw43dwOjfLqx.jpg,Drama|Thriller|Science Fiction|Mystery
7143,"Last Samurai, The (2003)",Action|Adventure|Drama|War,2003.0,"Last Samurai, The",62,3.903,325710,616,"Nathan Algren is an American hired to instruct the Japanese army in the ways of modern warfare, which finds him learning to respect the samurai and the honorable principles that rule them. Pressed to destroy the samurai's way of life in the name of modernization and open trade, Algren decides to become an ultimate warrior himself and to fight for their right to exist.",https://image.tmdb.org/t/p/w500/a8jmJPs5eZBARmnuEEvZwbjwyz4.jpg,Drama|Action|War
3671,Blazing Saddles (1974),Comedy|Western,1974.0,Blazing Saddles,62,3.935,71230,11072,"A town—where everyone seems to be named Johnson—stands in the way of the railroad. In order to grab their land, robber baron Hedley Lamarr sends his henchmen to make life in the town unbearable. After the sheriff is killed, the town demands a new sheriff from the Governor, so Hedley convinces him to send the town the first black sheriff in the west.",https://image.tmdb.org/t/p/w500/xDSrLJcHJpMXISPdl6sPkS5Xbu6.jpg,Western|Comedy
1374,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller,1982.0,Star Trek II: The Wrath of Khan,62,3.766,84726,154,"The starship Enterprise and its crew is pulled back into action when old nemesis, Khan, steals a top secret device called Project Genesis.",https://image.tmdb.org/t/p/w500/uPyLsKl8Z0LOoxeaFXsY5MxhR5s.jpg,Action|Adventure|Science Fiction|Thriller
173,Judge Dredd (1995),Action|Crime|Sci-Fi,1995.0,Judge Dredd,62,2.669,113492,9482,"In a dystopian future, Dredd, the most famous judge (a cop with instant field judiciary powers) is convicted for a crime he did not commit while his murderous counterpart escapes.",https://image.tmdb.org/t/p/w500/cfSnKn8NDU3m8UxihjVcYprA0Aq.jpg,Science Fiction|Action
1127,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,1989.0,"Abyss, The",62,3.476,96754,2756,"A civilian oil rig crew is recruited to conduct a search and rescue effort when a nuclear submarine mysteriously sinks. One diver soon finds himself on a spectacular odyssey 25,000 feet below the ocean's surface where he confronts a mysterious force that has the power to change the world or destroy it.",https://image.tmdb.org/t/p/w500/2dCit3XAtv9KWCJvRKdPkJ0FAkH.jpg,Adventure|Thriller|Science Fiction
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy,2005.0,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The",62,3.444,363771,411,"Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",https://image.tmdb.org/t/p/w500/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg,Adventure|Family|Fantasy
158,Casper (1995),Adventure|Children,1995.0,Casper,62,2.806,112642,8839,"Casper is a kind young ghost who peacefully haunts a mansion in Maine. When specialist James Harvey arrives to communicate with Casper and his fellow spirits, he brings along his teenage daughter, Kat. Casper quickly falls in love with Kat, but their budding relationship is complicated not only by his transparent state, but also by his troublemaking apparition uncles and their mischievous antics.",https://image.tmdb.org/t/p/w500/2ah8fNJFZVU3vcXhU5xfAYi2eym.jpg,Fantasy|Comedy|Family
3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance,1999.0,Sleepy Hollow,62,3.476,162661,2668,"Skeptical young detective Ichabod Crane gets transferred to the hamlet of Sleepy Hollow, New York, where he is tasked with investigating the decapitations of three people – murders the townsfolk attribute to a legendary specter, The Headless Horseman.",https://image.tmdb.org/t/p/w500/1GuK965FLJxqUw9fd1pmvjbFAlv.jpg,Fantasy|Thriller|Mystery|Horror
1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,1969.0,Butch Cassidy and the Sundance Kid,62,3.944,64115,642,"As the west rapidly becomes civilized, a pair of outlaws in 1890s Wyoming find themselves pursued by a posse and decide to flee to South America in hopes of evading the law.",https://image.tmdb.org/t/p/w500/gFmmykF1Ym3OGzENo50nZQaD1dx.jpg,Adventure|Western|Crime|Drama|History
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,2007.0,I Am Legend,62,3.484,480249,6479,"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.",https://image.tmdb.org/t/p/w500/iPDkaSdKk2jRLTM65UOEoKtsIZ8.jpg,Drama|Science Fiction|Thriller
3421,Animal House (1978),Comedy,1978.0,Animal House,62,3.694,77975,8469,"At a 1962 College, Dean Vernon Wormer is determined to expel the entire Delta Tau Chi Fraternity, but those troublemakers have other plans for him.",https://image.tmdb.org/t/p/w500/fWooBbipMRIKeSRhEzmeaDV0T8H.jpg,Comedy
3527,Predator (1987),Action|Sci-Fi|Thriller,1987.0,Predator,61,3.582,93773,106,A team of elite commandos on a secret mission in a Central American jungle come to find themselves hunted by an extraterrestrial warrior.,https://image.tmdb.org/t/p/w500/k3mW4qfJo6SKqe6laRyNGnbB9n5.jpg,Science Fiction|Action|Adventure|Thriller
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi,2002.0,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2),61,2.959,120912,608,"Kay and Jay reunite to provide our best, last and only line of defense against a sinister seductress who levels the toughest challenge yet to the MIB's untarnished mission statement – protecting Earth from the scum of the universe. It's been four years since the alien-seeking agents averted an intergalactic disaster of epic proportions. Now it's a race against the clock as Jay must convince Kay – who not only has absolutely no memory of his time spent with the MIB, but is also the only living person left with the expertise to save the galaxy – to reunite with the MIB before the earth submits to ultimate destruction.",https://image.tmdb.org/t/p/w500/enA22EPyzc2WQ1VVyY7zxresQQr.jpg,Action|Comedy|Science Fiction
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,1993.0,"Three Musketeers, The",61,3.262,108333,10057,"D'Artagnan travels to Paris hoping to become a musketeer, one of the French king's elite bodyguards, only to discover that the corps has been disbanded by conniving Cardinal Richelieu, who secretly hopes to usurp the throne. Fortunately, Athos, Porthos and Aramis have refused to lay down their weapons and continue to protect their king. D'Artagnan joins with the rogues to expose Richelieu's plot against the crown.",https://image.tmdb.org/t/p/w500/mk8UH7JRmK8adcqJJpB1ygP7B1C.jpg,Action|Adventure|Comedy|Romance
3253,Wayne's World (1992),Comedy,1992.0,Wayne's World,61,3.475,105793,8872,"The adventures of two amiably aimless metal-head friends, Wayne and Garth. From Wayne's basement, the pair broadcast a talk-show called ""Wayne's World"" on local public access television. The show comes to the attention of a sleazy network executive who wants to produce a big-budget version of ""Wayne's World""—and he also wants Wayne's girlfriend, a rock singer named Cassandra. Wayne and Garth have to battle the executive not only to save their show, but also Cassandra.",https://image.tmdb.org/t/p/w500/j2PXBHjYxg1PLBl0YQ8Tiblnqdn.jpg,Comedy
